Date,Cluster,SolarMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindMWh,ThermalPowerMWh,TotalWindProduction,WD50M,WS50M,WD10M,WS10M,PS,wind_shear,wind_u_10m,wind_v_10m,wind_u_50m,wind_v_50m
2023-11-11,1,91.79599999999999,0.0,0.0,130.11597,1677.448797,130.11597,138.0,3.63,138.0,2.67,99.75,0.1908456197605435,-1.984196684024642,1.786578718978152,-2.6976157164829404,2.428944101082656
2023-11-11,2,118.03999999999999,0.0,0.0,325.823136,2933.603234,325.823136,94.31,3.39,93.31,2.39,99.51,0.217179272806059,-0.1379944643428888,2.3860128934711815,-0.2547678812208078,3.380413188753449
2023-11-11,3,496.01599999999996,25.43237,398.22380499999997,374.614757,955.02068,798.270932,157.75,3.3,157.25,2.3,99.76,0.2243102034245838,-2.1210622348420394,0.889435211764687,-3.054283663257969,1.2495404372630283
2023-11-11,4,560.479,0.0,0.0,58.25043,2026.268113,58.25043,119.44,3.95,119.12,2.5,99.43,0.2842140374008401,-1.2166008870803493,2.184006016831297,-1.9414718308649888,3.4399399892959983
2023-11-11,5,166.433,86.546509,174.369647,457.102339,910.487076,718.018495,120.25,4.18,120.0,2.91,99.6,0.2250215199699991,-1.4549999999999996,2.5201339250127166,-2.1057752240502996,3.610832411754374
2023-11-11,6,137.841,10.48,0.0,1083.316496,4467.450629999999,1093.796496,89.38,2.84,89.56,2.05,99.82,0.2025329815487025,0.0157427151169545,2.0499395520162897,0.0307311577170978,2.839833726813133
2023-11-11,7,205.516,141.684397,0.0,1202.604197,703.018502,1344.288594,94.88,4.09,94.12,2.98,99.65,0.1967281043221737,-0.2140999252048779,2.972298979246076,-0.3479327327937305,4.075173961127388
2023-11-11,8,13.034,0.0,0.0,14.805866,124.272,14.805866,164.44,4.23,164.38,3.7,100.03,0.0831775940990139,-3.563353958359553,0.9962472421258228,-4.074970810978115,1.1346862516468448
2023-11-11,9,54.748,48.036,0.0,18.690204,12479.529938,66.72620400000001,162.94,3.28,162.88,2.39,99.79,0.1966836086108381,-2.2840998579502503,0.7035537214112703,-3.135673639204438,0.9622633882666406
2023-11-11,10,110.735,0.4381,352.044522,50.549797,6063.010111,403.03241899999995,114.62,3.34,114.81,2.12,99.41,0.2824307261516059,-0.8895742878048829,1.9243330237971896,-1.3914378215621142,3.036363085786428
2023-11-12,1,116.011,0.0,0.0,94.000496,1722.7160129999997,94.000496,154.44,3.73,154.19,2.81,100.2,0.175976810364635,-2.529682255447811,1.223440920711938,-3.3649596684433964,1.6093310503899765
2023-11-12,2,143.187,0.0,0.0,152.737248,2277.815031,152.737248,102.81,3.33,102.5,2.05,99.95,0.3014297768767764,-0.4437012085731107,2.001406814595863,-0.738323237412088,3.247118537580255
2023-11-12,3,436.28,11.7918,259.632959,155.59295,919.768282,427.017709,158.0,2.92,157.88,2.12,100.22,0.1989312698071406,-1.9639621644557743,0.7982810385986817,-2.707376855335019,1.0938512527744635
2023-11-12,4,606.826,0.0,0.0,51.433148,2246.470097,51.433148,120.94,3.09,120.62,2.05,99.87,0.2549531700410584,-1.0441507727776134,1.7641567854666182,-1.5886931227496777,2.650312087609283
2023-11-12,5,279.958,187.259998,265.182763,222.589026,2437.940948,675.031787,106.31,3.2,105.81,2.24,100.06,0.2216146029512255,-0.6102839268147926,2.1552618236937056,-0.8986695112651815,3.0712201336801637
2023-11-12,6,140.656,16.8,0.0,535.9184359999999,4549.0160209999995,552.718436,108.75,3.79,109.75,2.51,100.26,0.2560417290825536,-0.8481709621883508,2.36235179829349,-1.2182555734989824,3.5888651907864504
2023-11-12,7,221.411,8.807352,0.0,191.397632,639.656351,200.204984,99.38,3.66,98.94,2.4,100.1,0.2621998691587638,-0.3729601791428851,2.3708438803037426,-0.5965125595504286,3.611062553639662
2023-11-12,8,9.725,0.0,0.0,7.23359,122.126,7.23359,143.19,1.52,143.69,1.38,100.4,0.0600376286295717,-1.1120384229714335,0.8171722865070787,-1.216952750307024,0.9107282819371376
2023-11-12,9,31.297,18.454700000000003,0.0,7.731578,12823.746647,26.186278,147.12,2.45,147.31,1.82,100.23,0.1846927558816922,-1.5317212071094186,0.982970062459313,-2.0575330717217435,1.3300592688941677
2023-11-12,10,116.051,0.2049,656.5874729999999,80.210841,5816.217894,737.003214,122.0,3.23,123.0,2.16,99.85,0.2500089704796033,-1.1764203156324589,1.811528426762116,-1.7116392234732514,2.739195350585256
2023-11-13,1,128.589,0.0,0.0,1496.3531,1653.461632,1496.3531,136.38,7.31,135.69,5.9,99.93,0.1331464365257318,-4.221867875411669,4.12138710176161,-5.291936302189732,5.042966406150895
2023-11-13,2,167.96800000000002,0.0,0.0,3100.713811,2991.676156,3100.713811,113.19,7.07,112.44,5.02,99.66,0.2127640610173986,-1.9162130064076563,4.639884450508884,-2.784035093380768,6.498772853302717
2023-11-13,3,590.72,167.64572,2620.070979,2919.4074379999997,957.733443,5707.124137,133.0,6.26,132.31,4.8,100.02,0.1650043565809412,-3.231079647538207,3.549665380182247,-4.26930973399124,4.578274172136007
2023-11-13,4,605.0029999999999,0.0,0.0,1416.567261,1934.54002,1416.567261,124.06,6.61,122.12,4.93,99.53,0.1822031552403879,-2.6212526449635294,4.175396337028581,-3.7020016422144897,5.476064630831272
2023-11-13,5,140.789,1813.922776,2622.646902,6758.619448,4327.214266,11195.189126,124.81,7.05,122.81,5.39,99.66,0.1668173899900377,-2.920597957243182,4.530144321337561,-4.024540979781379,5.788399597648761
2023-11-13,6,101.67999999999998,49.55,0.0,5732.680095,3991.76564,5782.230095000001,112.19,8.1,111.62,6.05,100.06,0.181309131207378,-2.2291169549958254,5.624369973690399,-3.0592014079196543,7.500085782561583
2023-11-13,7,292.735,585.906286,0.0,7346.129178,644.5506799999999,7932.0354640000005,114.0,7.91,113.12,5.99,99.77,0.1727537095430446,-2.3520224440963746,5.508910093881267,-3.2172868467295803,7.226144569952973
2023-11-13,8,23.519,0.0,0.0,73.89528899999999,130.341,73.89528899999999,135.06,4.45,134.38,3.95,100.38,0.0740559895751794,-2.762684904522047,2.823131615480583,-3.149918588526858,3.1433283133730985
2023-11-13,9,64.535,307.1194,0.0,170.951174,12396.490241,478.07057399999997,129.25,6.13,128.62,4.7,100.07,0.1650465912228743,-2.9335160957752144,3.6721224538171033,-3.878483664088223,4.747026908223798
2023-11-13,10,105.35600000000001,40.8748,4399.574896,2877.118843,5871.786332000001,7317.568539000001,121.25,7.02,120.81,5.23,99.57,0.1828911433530932,-2.678768207258471,4.491892796114044,-3.641788272286859,6.001481332124086
2023-11-14,1,80.167,0.0,0.0,1539.786805,1612.516267,1539.786805,100.12,7.3,99.12,5.7,98.91,0.1537233411754685,-0.9034655612969286,5.627943672386071,-1.2826857144378006,7.186425909864874
2023-11-14,2,44.599000000000004,0.0,0.0,5065.203665999999,2211.187226,5065.203665999999,55.69,11.24,54.5,8.74,98.96,0.1563083936662276,5.075343832913614,7.11536963043423,6.335653291971929,9.284239191442952
2023-11-14,3,213.806,146.03932,4790.74776,5061.171953,1026.049614,9997.959033000001,91.25,6.87,87.31,5.55,98.93,0.132571860540567,0.2604732150578061,5.54388435162905,-0.1498682601874343,6.8683651260389755
2023-11-14,4,376.593,0.0,0.0,1354.549212,1552.149624,1354.549212,105.19,6.71,90.38,4.94,98.65,0.190273646108295,-0.0327630805269364,4.9398913531123725,-1.758159215702885,6.475567633207071
2023-11-14,5,82.545,1567.888617,2894.152959,7605.422865,3454.7051859999997,12067.464441,100.62,7.05,100.75,5.44,98.85,0.1610801845497977,-1.014690755887517,5.344530163626773,-1.2992758623644494,6.929241100833273
2023-11-14,6,41.391999999999996,115.41,0.0,10890.732641,3938.261261,11006.142641,62.5,12.3,61.75,9.93,99.41,0.132989774049488,4.700064295145495,8.747245030379478,5.679507942790917,10.910233248092128
2023-11-14,7,84.188,917.449463,0.0,12865.685066,534.015781,13783.134528999999,56.38,12.24,55.12,9.84,99.12,0.1356085651604497,5.627097987568872,8.072259178092484,6.777070860981416,10.192590963304504
2023-11-14,8,3.687,0.0,0.0,294.379015,112.626,294.379015,138.81,6.43,137.62,5.56,99.18,0.0903274546125057,-4.107120133919081,3.7476878479345768,-4.83876700258727,4.234528768903643
2023-11-14,9,18.645,771.2673,0.0,410.213645,12536.436296,1181.480945,86.44,7.83,84.5,6.4,98.97,0.1253012111117041,0.6134128161294341,6.370535669549945,0.4861940639633029,7.814890615495962
2023-11-14,10,30.128,95.3063,9300.717935,6431.819640000001,5528.361443,15827.843875,62.0,9.84,61.06,7.88,98.68,0.1380157665469866,3.8130804251761754,6.8960001211672175,4.619600177813166,8.688204313731841
2023-11-15,1,194.238,0.0,0.0,605.95145,1630.9041499999998,605.95145,76.06,6.37,75.25,4.92,100.61,0.1604851837305225,1.2526415851711958,4.7578660194566,1.5345691295467554,6.182394162995604
2023-11-15,2,87.072,0.0,0.0,879.905071,3563.051494,879.905071,52.94,5.79,52.62,3.68,100.47,0.2816011328567617,2.2341224789341982,2.9242258375715298,3.4893494183505847,4.6204480991194385
2023-11-15,3,473.208,95.71922,1741.165835,1718.035486,1074.056839,3554.920541,74.5,6.16,73.69,4.73,100.6,0.1641266015922826,1.328345871338847,4.539647260095991,1.646188396642063,5.935963591765118
2023-11-15,4,391.529,0.0,0.0,513.411247,2288.972131,513.411247,63.12,6.08,62.25,4.27,100.31,0.2195740923010054,1.988174001788226,3.778897211967188,2.7489101850021975,5.423088861045077
2023-11-15,5,93.626,1207.209003,1959.054211,2776.295854,5881.561126999999,5942.5590680000005,62.0,6.63,61.25,5.12,100.51,0.1605842407151181,2.462662496867265,4.48884098922244,3.1125964612704564,5.8539425406546854
2023-11-15,6,104.723,17.69,0.0,1750.106771,5547.089184,1767.796771,58.69,6.0,58.81,4.15,100.8,0.2290558288315099,2.1491925058684123,3.55013683859074,3.1180094109906555,5.126208863572933
2023-11-15,7,229.609,205.815907,0.0,2321.245791,808.510952,2527.061698,61.06,6.45,60.81,4.56,100.65,0.2154525530947344,2.2239452791780483,3.9809128846561905,3.1211127845667934,5.644568627097533
2023-11-15,8,10.931,0.0,0.0,202.046867,154.442,202.046867,56.62,8.06,56.06,7.18,100.63,0.0718351248999412,4.0087694138749335,5.956691009812479,4.434525674775388,6.730422129388162
2023-11-15,9,63.308,231.3722,0.0,94.955598,12839.339571,326.32779800000003,71.0,6.29,70.0,4.97,100.6,0.1463499951033098,1.699840112328574,4.670272325305964,2.047823691535516,5.947311840519703
2023-11-15,10,63.637,22.395,1818.498209,880.6234420000001,6190.373157,2721.5166510000004,63.5,5.5,63.31,3.8,100.31,0.2297367438964345,1.7068196623956016,3.3951092235832063,2.454087972103948,4.922138988811138
2023-11-16,1,74.4,0.0,0.0,3756.1517910000002,1449.506812,3756.1517910000002,90.88,11.19,88.81,9.37,100.44,0.1102915649632251,0.1945954564819101,9.36797911015586,-0.1718593051037217,11.18868018933642
2023-11-16,2,72.253,0.0,0.0,2385.759268,3658.2741330000003,2385.759268,25.44,8.49,24.62,6.45,100.74,0.1707483509568605,5.863635300395946,2.6870580685855208,7.66677240986138,3.6470125877748663
2023-11-16,3,269.27299999999997,291.67515,5386.690710999999,6817.085729,1099.323724,12495.45159,67.94,7.7,65.44,6.17,100.33,0.1376390410782076,2.5645353530274235,5.611778543659088,2.8919454602456356,7.136291155422728
2023-11-16,4,335.245,0.0,0.0,2430.6490440000002,2260.622873,2430.6490440000002,270.94,10.93,299.0,8.65,100.47,0.1453625389567418,4.193603215130818,-7.5654604667557726,0.1793105738848835,-10.928529073854955
2023-11-16,5,89.89099999999999,1441.062779,1681.737916,5541.352357,6351.7284500000005,8664.153052,168.12,10.13,166.75,8.06,100.79,0.1420295619831279,-7.845436823191215,1.8473551508346575,-9.913024560817032,2.085388226838899
2023-11-16,6,68.714,71.44,0.0,4998.241539,5721.602811000001,5069.681539,45.75,9.54,45.44,7.55,101.1,0.1453587742601663,5.297501244478086,5.379496311435962,6.656920986889628,6.8335205402712
2023-11-16,7,116.96700000000001,308.681155,0.0,5093.8413199999995,939.383945,5402.522475,31.0,8.23,30.25,6.19,100.97,0.1769878327034483,5.347141777215209,3.118360917911808,7.054486884778385,4.238763356509746
2023-11-16,8,3.281,0.0,0.0,289.900449,147.025,289.900449,151.62,9.55,151.19,8.48,100.76,0.0738336681215049,-7.430367519268597,4.086568062396396,-8.402228889861544,4.539278542056665
2023-11-16,9,19.523,991.6086,0.0,531.292496,11487.7555,1522.901096,88.94,7.55,87.62,5.98,100.36,0.1448499463678059,0.2483308113178855,5.974841571803407,0.1396707322454863,7.548707974650629
2023-11-16,10,68.533,100.4543,9074.769878,5667.462206,5140.396221,14842.686384,19.25,11.2,18.06,9.03,100.41,0.133811568130916,8.58511350914642,2.799415302357194,10.573797028399182,3.6925352269432175
2023-11-17,1,62.483000000000004,0.0,0.0,444.417074,1802.711948,444.417074,42.69,6.45,41.88,5.1,101.46,0.145914041954083,3.797177553938264,3.404620775338631,4.740962496197531,4.3733024832097405
2023-11-17,2,105.02799999999999,0.0,0.0,1122.2506250000001,3712.321703,1122.2506250000001,48.69,6.14,47.75,4.23,101.39,0.2315235314280082,2.8441115954486462,3.1311226792693003,4.053215258360988,4.612054430445251
2023-11-17,3,320.971,59.33759,1519.002534,1626.321895,1122.601993,3204.662019,46.06,7.6,45.25,5.71,101.35,0.1776578154493263,4.019924076643579,4.05515849480896,5.273675711109867,5.472508062492904
2023-11-17,4,388.14099999999996,0.0,0.0,542.097637,2414.221124,542.097637,102.94,5.8,117.0,4.12,101.27,0.2124995015643029,-1.8704408589269328,3.670946879656076,-1.2987973247998157,5.652709572328375
2023-11-17,5,120.654,167.737366,296.734844,1265.89615,6711.994385000001,1730.36836,32.44,5.77,31.69,4.27,101.51,0.1870580101000336,3.633354992591177,2.243129844171479,4.869612514934905,3.095120991882117
2023-11-17,6,70.137,31.01,0.0,2716.544958,6152.141877,2747.554958,56.5,6.82,55.81,5.19,101.71,0.1697025853358333,2.9164634956341717,4.293057264774523,3.7642102398282367,5.6871013064980875
2023-11-17,7,227.422,173.118719,0.0,2369.343745,957.354241,2542.462464,58.81,6.1,58.56,4.34,101.59,0.2115113732794526,2.263767417316767,3.7028309548634506,3.159054044770437,5.218273425398436
2023-11-17,8,13.038,0.0,0.0,158.32576,138.022,158.32576,79.12,9.37,78.94,8.38,101.23,0.069381478399162,1.6075927874855165,8.224356839876572,1.7686124544032125,9.201571060755322
2023-11-17,9,25.168,492.7444,0.0,158.373447,7401.524205000001,651.1178470000001,48.25,8.53,47.0,6.54,101.31,0.165058989838701,4.4602692748087405,4.783053208589375,5.679970610987116,6.363869409276297
2023-11-17,10,55.278000000000006,44.7778,4796.869892,2300.813851,996.0669189999999,7142.461542999999,42.38,6.28,41.94,4.58,101.2,0.1961374091632995,3.406810694516175,3.061052252368492,4.638977417448172,4.232999943350567
2023-11-18,1,222.42000000000002,0.0,0.0,886.448294,1293.117464,886.448294,117.31,6.21,116.62,4.88,101.94,0.1497514593252134,-2.186587354800795,4.362709678608613,-2.849176817274567,5.517815823666568
2023-11-18,2,264.489,0.0,0.0,2410.991394,2846.261182,2410.991394,122.31,6.3,121.69,4.34,101.6,0.2315561739946479,-2.279902464567732,3.692918189191033,-3.367349163805645,5.324561917098666
2023-11-18,3,961.313,128.50083,1641.059956,1604.4937889999999,1114.618653,3374.054575,103.38,5.45,103.19,3.84,101.99,0.2175562284014819,-0.8762148290292661,3.7386959723129687,-1.2611753796592888,5.302069092509193
2023-11-18,4,782.5070000000001,0.0,0.0,1122.500659,2114.819058,1122.500659,126.88,7.02,126.12,5.03,101.53,0.2071177964373452,-2.9650761665321133,4.06315435673606,-4.212990143948398,5.615257255637863
2023-11-18,5,253.043,2536.386951,3996.887362,6858.848645,5294.0250479999995,13392.122958,132.5,8.22,131.69,6.29,101.66,0.1662749064678174,-4.183479198619109,4.697084392974137,-5.553351506600728,6.060419708579221
2023-11-18,6,175.332,25.23,0.0,2785.928959,5387.027907000001,2811.1589590000003,118.56,5.26,117.25,3.8,101.96,0.2020146024307049,-1.739920877444436,3.378265137645798,-2.5146944542738905,4.6199471643779795
2023-11-18,7,421.804,646.601412,0.0,6871.4823400000005,773.396412,7518.0837520000005,127.81,7.69,126.94,5.73,101.69,0.1828000014899307,-3.4436060267084434,4.579790118861048,-4.714315683824034,6.075469334401314
2023-11-18,8,11.122,0.0,0.0,56.703028,148.493,56.703028,88.69,5.18,87.75,4.75,102.15,0.0538451577133393,0.1864841248555761,4.746337922143434,0.1184242339631079,5.178646126239005
2023-11-18,9,131.555,134.9179,0.0,58.665862999999995,8703.028198,193.58376299999998,97.25,5.35,96.56,3.83,102.01,0.2076698673078176,-0.4375530551067347,3.804924089120145,-0.6751644848766895,5.307226480786475
2023-11-18,10,172.277,34.6331,2633.044892,1751.8268409999998,977.538953,4419.504833,121.25,6.16,120.38,4.4,101.54,0.2090619551221675,-2.2252237006142694,3.795837125355162,-3.195643270268811,5.266257123345352
2023-11-19,1,28.115,0.0,0.0,2114.2388969999997,1133.7217730000002,2114.2388969999997,127.5,7.69,125.94,6.38,100.02,0.116035968034586,-3.7446627144819886,5.165452657296201,-4.681375389077062,6.100887186839599
2023-11-19,2,55.755,0.0,0.0,4113.973647,1667.747821,4113.973647,108.12,9.56,107.31,7.09,99.77,0.1857184947676648,-2.10956928280691,6.768885982274893,-2.973238423344197,9.085893091928265
2023-11-19,3,109.178,271.30775,5283.45813,5914.084726,976.5053130000001,11468.850606,123.75,9.48,122.19,7.52,100.15,0.1439124656600668,-4.006118916988299,6.364071905859368,-5.266805809025831,7.882331924628128
2023-11-19,4,224.951,0.0,0.0,1553.310142,1049.269831,1553.310142,187.0,5.7,178.12,4.2,99.6,0.1897442872395899,-4.197739259246706,0.1377864702317166,-5.657513064355536,-0.6946552574093396
2023-11-19,5,60.141000000000005,1905.569349,2538.16039,6446.495771,3934.0212250000004,10890.22551,213.62,6.13,208.94,4.34,99.73,0.2145596292767497,-3.798050828155549,-2.1000975945767264,-5.1046227618510285,-3.39407225308955
2023-11-19,6,29.962,114.73,0.0,9741.732054,3818.2667659999997,9856.462054,115.0,11.21,114.56,8.67,100.24,0.1596442113775163,-3.603650163816492,7.885594809323224,-4.73755071411324,10.159710292680847
2023-11-19,7,83.736,905.13141,0.0,10562.327280000001,490.237318,11467.45869,106.12,9.92,104.75,7.66,99.85,0.1606405165100568,-1.9502509232543408,7.407571892080805,-2.754288115003392,9.52996836193862
2023-11-19,8,1.707,0.0,0.0,388.767134,146.785,388.767134,137.31,12.03,136.69,10.77,100.7,0.0687438999439007,-7.836823334390365,7.387631557241784,-8.842446330117255,8.156717654730723
2023-11-19,9,15.984,701.1935,0.0,476.991946,12605.960534,1178.185446,124.75,10.79,123.62,8.65,100.25,0.1373525854078615,-4.789351547997486,7.203097371943135,-6.150265068414109,8.865570460395945
2023-11-19,10,50.615,74.6829,9204.156855,5043.557572,741.6539819999999,14322.397327,114.94,9.54,113.75,7.46,99.67,0.1528099154024345,-3.0044903063461788,6.828223634231076,-4.022721753355191,8.65039361503758
2023-11-20,1,48.653,0.0,0.0,784.1525809999999,1916.1495450000002,784.1525809999999,95.38,6.76,94.88,5.4,100.38,0.1395666988762086,-0.4593732902411113,5.3804252787500975,-0.6338229465405562,6.730220536686643
2023-11-20,2,52.717999999999996,0.0,0.0,1620.195921,3375.732694,1620.195921,85.94,7.47,85.38,5.05,100.25,0.2432568245303392,0.4067616475584494,5.033591656270454,0.5288840820583757,7.451253695033157
2023-11-20,3,185.79999999999998,74.17908,764.722534,1655.275535,1214.364635,2494.177149,94.0,7.86,93.06,6.05,100.43,0.1626209575258044,-0.3229592230405005,6.041373795773034,-0.5482858836288251,7.840853435042218
2023-11-20,4,237.305,0.0,0.0,369.592081,2380.551722,369.592081,78.12,5.22,76.44,3.78,100.05,0.2005503845593467,0.8862720264791658,3.6746322122194095,1.0746028177787803,5.108192320578964
2023-11-20,5,78.257,397.932205,852.3715100000001,1938.612027,6575.8496860000005,3188.915742,76.12,5.07,87.31,3.77,100.23,0.184080301485568,0.1769340577960232,3.765845766782256,1.2162381622436,4.921957408663987
2023-11-20,6,47.717999999999996,44.95,0.0,3654.891163,5696.8064620000005,3699.841163,91.12,8.17,91.06,5.81,100.64,0.2118058331883925,-0.1074817158074542,5.8090057394331325,-0.1596944372251882,8.168439121810197
2023-11-20,7,93.253,599.992081,0.0,4991.423974,817.552874,5591.416055,84.31,7.75,83.62,5.55,100.39,0.207460575538408,0.6167272941306392,5.515627565805572,0.7683821066113556,7.711814892633218
2023-11-20,8,2.408,0.0,0.0,97.103772,172.275,97.103772,89.25,8.56,89.31,7.7,100.62,0.0657868566882961,0.0927271017773843,7.699441647586919,0.1120469380907095,8.559266644033501
2023-11-20,9,25.323,197.389,0.0,148.630812,13016.044115,346.019812,91.06,8.21,90.25,6.4,100.47,0.154746530558636,-0.0279251794223773,6.399939076612701,-0.1518803591702581,8.2085950293883
2023-11-20,10,34.543,29.3932,5817.341942,1677.306733,5015.709429,7524.041875,86.56,7.55,86.0,5.66,100.09,0.1790213022943431,0.3948216413917488,5.646212524470605,0.4530246276139356,7.536396266570333
2023-11-21,1,129.659,0.0,0.0,762.9324029999999,1800.247711,762.9324029999999,70.31,7.03,69.75,5.33,101.88,0.1720075471728741,1.844803914223038,5.00055982046684,2.3686244778408523,6.61895143379774
2023-11-21,2,81.36099999999999,0.0,0.0,739.026796,3457.121335,739.026796,67.88,5.02,67.81,3.02,101.72,0.3157457012730008,1.1405911422120192,2.7963282794241957,1.8902692517761233,4.650514181871691
2023-11-21,3,335.535,93.18951,2474.199599,2481.889951,1213.820124,5049.27906,67.19,7.45,66.88,5.42,101.83,0.1976579615045815,2.1282072866447987,4.98468993469724,2.888189746360672,6.86737649972805
2023-11-21,4,406.207,0.0,0.0,385.215913,2396.7511130000003,385.215913,62.88,6.33,62.38,4.3,101.61,0.2402610317982063,1.9935030062641237,3.8099797590034385,2.8855660895609545,5.634040143873302
2023-11-21,5,190.902,758.550764,1559.701403,1807.3103979999999,5697.067692,4125.562565,63.38,6.61,62.75,4.88,101.81,0.1885368995313534,2.2344247057707487,4.338403650450394,2.9617504949248477,5.909326019590765
2023-11-21,6,64.032,11.62,0.0,1191.014684,6013.298163,1202.6346839999999,77.19,5.26,77.5,3.42,102.04,0.2674787715321273,0.7402234796683119,3.338932344350172,1.166240308945221,5.129082134436079
2023-11-21,7,269.36,171.261993,0.0,2135.6623360000003,1009.120774,2306.924329,70.31,5.6,70.38,3.67,101.9,0.262560570003925,1.2323140290707713,3.4569209036012616,1.886813239816326,5.272564442285539
2023-11-21,8,3.886,0.0,0.0,248.719562,161.38,248.719562,72.0,10.45,72.0,9.27,101.82,0.0744474812649613,2.864587537855763,8.816293906056073,3.2292275912182005,9.938540595284351
2023-11-21,9,58.028,220.35229999999999,0.0,109.62941599999999,13283.551093000002,329.981716,66.25,7.9,65.56,5.93,101.83,0.1782228094959747,2.4534788299727417,5.398642572987731,3.1816988498840244,7.230960685043632
2023-11-21,10,67.881,13.4178,1396.052553,461.35569200000003,7081.71397,1870.826045,69.38,5.37,69.44,3.61,101.59,0.246744613823209,1.267788932268172,3.380060831289627,1.8911441650533616,5.025979879285693
2023-11-22,1,38.42,0.0,0.0,3415.950765,984.626966,3415.950765,201.19,11.55,200.25,9.24,102.02,0.1386468838532139,-8.668887943923753,-3.198121607396036,-10.769068722825438,-4.174884290978964
2023-11-22,2,40.796,0.0,0.0,6180.572179,2654.340117,6180.572179,214.94,10.79,213.62,8.0,101.37,0.1858898906747714,-6.66182415902255,-4.429458079072822,-8.845126700550631,-6.179630543261167
2023-11-22,3,290.405,259.36721,3101.90521,6738.486847,919.829572,10099.759267000001,196.62,10.25,195.75,8.0,102.04,0.1539892666811582,-7.699641891629178,-2.1715235989205945,-9.82178361830639,-2.931734393693984
2023-11-22,4,157.28300000000002,0.0,0.0,3435.892731,969.402236,3435.892731,202.19,10.76,201.12,7.94,101.67,0.1888375296285549,-7.406652854254519,-2.860960240297546,-9.963076916094154,-4.06382804311302
2023-11-22,5,38.992000000000004,3003.009838,4855.514084,14136.044695,3668.3712250000003,21994.568616999997,202.75,11.72,201.69,8.91,101.83,0.1703219121087858,-8.27914607515536,-3.2929986738897417,-10.808195387977696,-4.532252470383539
2023-11-22,6,36.628,84.69,0.0,11084.134547,5513.81769,11168.824547,222.12,12.63,221.19,9.56,101.52,0.1730338319655388,-7.1941854657440585,-6.295815712397953,-9.368198589690278,-8.470758831658772
2023-11-22,7,61.178,985.862293,0.0,13769.773713999999,656.0505929999999,14755.636007000001,213.44,11.47,212.5,8.58,101.49,0.1803741637988132,-7.236298605074559,-4.610030639615749,-9.57129464505354,-6.320697652757122
2023-11-22,8,10.467,0.0,0.0,343.046196,161.231,343.046196,214.88,9.8,214.62,8.68,102.32,0.0754057401448449,-7.143102738643626,-4.931377420678924,-8.039445116392924,-5.604223605505583
2023-11-22,9,27.15,375.7903,0.0,405.996262,10459.407439999999,781.786562,202.12,9.56,201.69,7.55,102.06,0.1466599997295897,-7.015438032258469,-2.79036363500197,-8.856357684998683,-3.5997956268883926
2023-11-22,10,32.446,70.9244,6857.737652,5464.843866,7057.590418999998,12393.505918,211.25,11.46,210.25,8.75,101.48,0.1676417641417516,-7.558560670538463,-4.408022299148354,-9.797290037911967,-5.945141538519578
2023-11-23,1,37.758,0.0,0.0,5475.395925,983.4587449999999,5475.395925,279.25,16.8,277.75,13.12,99.84,0.1536195344866363,1.7692442051912491,-13.000160573715894,2.700475102144271,-16.581538958211897
2023-11-23,2,82.786,0.0,0.0,8694.373684,508.379475,8694.373684,284.69,16.42,283.5,12.12,99.38,0.1886640801967232,2.829357809933577,-11.78512343521984,4.1639333610789935,-15.883263485961992
2023-11-23,3,167.586,398.42035,6346.046844,11513.093021,972.250685,18257.560215,276.69,16.53,275.44,12.77,99.66,0.160353027472908,1.2106384435982969,-12.71248420092949,1.925701928515077,-16.417447185312135
2023-11-23,4,180.80700000000002,0.0,0.0,5739.04417,805.0754840000001,5739.04417,283.12,16.1,281.81,12.02,99.71,0.1815834836656503,2.460096057646459,-11.765556824356098,3.65455953347068,-15.679738346551536
2023-11-23,5,67.47200000000001,3421.665797,5289.390087,19984.879520000002,710.7662779999999,28695.935404,286.25,17.15,285.25,13.09,99.99,0.167853380116769,3.443078597254891,-12.629066068919162,4.799067590631512,-16.464855002718675
2023-11-23,6,105.387,115.87,0.0,15531.174819,3285.653969,15647.044819,282.69,17.27,281.62,13.17,99.39,0.1684000198513374,2.6526993607069436,-12.90008085640183,3.793803451119376,-16.848143974167442
2023-11-23,7,150.348,732.783083,0.0,17424.7813,448.734057,18157.564383,287.56,17.73,286.62,13.45,99.63,0.1716618031076616,3.847007570261867,-12.88809655280204,5.3492183825265585,-16.903809117948533
2023-11-23,8,3.249,0.0,0.0,733.680516,29.524,733.680516,270.19,19.45,268.88,16.23,99.63,0.1124527309439568,-0.317238765748443,-16.226899259116216,0.0644985242955906,-19.44989305729889
2023-11-23,9,19.371,628.8439000000001,0.0,761.357085,10727.122595,1390.200985,275.94,16.61,274.62,12.88,99.58,0.1580236186709125,1.0374435684263026,-12.838150600547218,1.7189181606095112,-16.52081778717769
2023-11-23,10,64.923,94.4053,9122.985813,8192.681183,4058.5119029999996,17410.072296000002,282.0,16.12,280.69,12.07,99.38,0.1797756221185633,2.2389260292734714,-11.86052740123481,3.3515364559822824,-15.767739323828946
2023-11-24,1,142.418,0.0,0.0,3879.035698,962.2090190000001,3879.035698,261.38,13.16,275.12,10.45,99.41,0.1432673765821907,0.9325786425659218,-10.40830423630237,-1.9724270564413249,-13.011346260361307
